cod_ibge,nome,variavel,populacao_estimada,integrado_snt,p_value,tau
3509254,Cajati,Óbitos - ciclistas,29257,Sim,0.5046990160925766,0.05010583806350103
3509304,Cajobi,Óbitos - ciclistas,9232,Sim,NA,NA
3509403,Cajuru,Óbitos - ciclistas,24217,Sim,0.7120248789907961,-0.028570212877588357
3509452,Campina do Monte Alegre,Óbitos - ciclistas,6077,Sim,NA,NA
3509502,Campinas,Óbitos - ciclistas,1185977,Sim,0.11043021111459281,0.11598835440700077
3509601,Campo Limpo Paulista,Óbitos - ciclistas,79663,Sim,0.7854787980035014,-0.021037532883413652
3509700,Campos do Jordão,Óbitos - ciclistas,47983,Sim,0.34054957011057435,0.07147477420753733
3509809,Campos Novos Paulista,Óbitos - ciclistas,4991,Não,NA,NA
3509908,Cananéia,Óbitos - ciclistas,12489,Sim,0.19728863036587574,-0.09644835514121415
3509957,Canas,Óbitos - ciclistas,5049,Não,0.6500852343688153,-0.03456166116560814
3510005,Cândido Mota,Óbitos - ciclistas,30172,Sim,0.7445756095061777,-0.02466748950818512
3510104,Cândido Rodrigues,Óbitos - ciclistas,2951,Não,NA,NA
3510153,Canitar,Óbitos - ciclistas,6524,Não,NA,NA
3510203,Capão Bonito,Óbitos - ciclistas,47403,Sim,0.13120021107651944,0.11268809776283258
3510302,Capela do Alto,Óbitos - ciclistas,23597,Sim,0.8798064377518815,0.012021447361950658
3510401,Capivari,Óbitos - ciclistas,51318,Sim,0.7120248789907961,0.028570212877588357
3510500,Caraguatatuba,Óbitos - ciclistas,141084,Sim,0.1483595216434146,0.1067863247210922
3510609,Carapicuíba,Óbitos - ciclistas,398462,Sim,0.07387185599305696,0.13304220207151662
3510708,Cardoso,Óbitos - ciclistas,11491,Não,0.28073749092908096,-0.08114476969316695
3510807,Casa Branca,Óbitos - ciclistas,28786,Sim,0.5270572428012292,-0.04753194644972559
3510906,Cássia dos Coqueiros,Óbitos - ciclistas,2855,Não,NA,NA
3511003,Castilho,Óbitos - ciclistas,20418,Não,0.14757323088385482,0.10899007134783706
3511102,Catanduva,Óbitos - ciclistas,119172,Sim,0.8812719223252703,0.011440873831374895
3511201,Catiguá,Óbitos - ciclistas,7105,Não,NA,NA
3511300,Cedral,Óbitos - ciclistas,13160,Não,0.6701599895852286,-0.03280283700760145
3511409,Cerqueira César,Óbitos - ciclistas,22076,Sim,0.30667287853713887,-0.07724539037273889
3511508,Cerquilho,Óbitos - ciclistas,46217,Sim,0.2073423563791119,-0.09441729432353696
3511607,Cesário Lange,Óbitos - ciclistas,19588,Sim,0.6097838059128993,-0.03857481877782083
3511706,Charqueada,Óbitos - ciclistas,15798,Sim,0.5136980801516956,-0.04973333352765381
3511904,Clementina,Óbitos - ciclistas,7087,Não,NA,NA
3512001,Colina,Óbitos - ciclistas,18842,Sim,0.6231864550527252,0.037060994033537874
3512100,Colômbia,Óbitos - ciclistas,6781,Não,NA,NA
3512209,Conchal,Óbitos - ciclistas,29034,Sim,0.9141327654975427,-0.008572181950626851
3512308,Conchas,Óbitos - ciclistas,15381,Sim,0.3720264559738594,0.06714826368912016
3512407,Cordeirópolis,Óbitos - ciclistas,25130,Sim,0.5517615073179121,-0.04497085549821809
3512506,Coroados,Óbitos - ciclistas,5498,Não,NA,NA
3512605,Coronel Macedo,Óbitos - ciclistas,4295,Não,NA,NA
3512704,Corumbataí,Óbitos - ciclistas,4285,Não,NA,NA
3512803,Cosmópolis,Óbitos - ciclistas,61204,Sim,0.7212200705149534,-0.026980066649577476
3512902,Cosmorama,Óbitos - ciclistas,8968,Sim,0.15567713513887965,0.10687375928283052
3513009,Cotia,Óbitos - ciclistas,287004,Sim,0.14332659514483168,0.10946198469257147
3513108,Cravinhos,Óbitos - ciclistas,34252,Sim,1,0.0010581560325032724
3513207,Cristais Paulista,Óbitos - ciclistas,9543,Sim,NA,NA
3513306,Cruzália,Óbitos - ciclistas,2129,Não,NA,NA
3513405,Cruzeiro,Óbitos - ciclistas,76513,Sim,0.6190780036222563,-0.03736821164810569
3513504,Cubatão,Óbitos - ciclistas,115082,Sim,0.37474724713088603,0.06466398462001478
3513603,Cunha,Óbitos - ciclistas,22456,Sim,0.848103730675566,-0.015026809202438323
3513702,Descalvado,Óbitos - ciclistas,32622,Não,0.8424453192562011,0.015872340487549087
3513801,Diadema,Óbitos - ciclistas,404118,Sim,0.9036743367227618,-0.009277475462728576
3513850,Dirce Reis,Óbitos - ciclistas,1641,Não,NA,NA
3513900,Divinolândia,Óbitos - ciclistas,11314,Não,1,0.0010581560325032724
3514007,Dobrada,Óbitos - ciclistas,8958,Sim,0.41024551498144407,-0.06243120591769308
3514106,Dois Córregos,Óbitos - ciclistas,24855,Sim,0.08844005775636596,-0.12772787822072573
3514205,Dolcinópolis,Óbitos - ciclistas,2250,Não,NA,NA
3514304,Dourado,Óbitos - ciclistas,8186,Sim,0.4955643345688332,-0.05184964559266035
3514403,Dracena,Óbitos - ciclistas,46664,Sim,0.1494211376755196,0.10819302625755592
3514502,Duartina,Óbitos - ciclistas,12529,Não,NA,NA
3514601,Dumont,Óbitos - ciclistas,9719,Não,NA,NA
3514700,Echaporã,Óbitos - ciclistas,6295,Não,NA,NA
3514809,Eldorado,Óbitos - ciclistas,13162,Sim,0.14757323088385482,0.10899007134783706
3514908,Elias Fausto,Óbitos - ciclistas,18103,Não,1,6.160391164139464e-4
3514924,Elisiário,Óbitos - ciclistas,3189,Não,NA,NA
3514957,Embaúba,Óbitos - ciclistas,2353,Não,NA,NA
3515004,Embu das Artes,Óbitos - ciclistas,259323,Sim,0.2855863943909796,0.07999798876749757
3515103,Embu-Guaçu,Óbitos - ciclistas,68805,Sim,0.3720264559738594,-0.06714826368912016
3515129,Emilianópolis,Óbitos - ciclistas,3062,Não,NA,NA
3515152,Engenheiro Coelho,Óbitos - ciclistas,20139,Sim,0.9084444677726318,0.00907913583871163
3515186,Espírito Santo do Pinhal,Óbitos - ciclistas,40681,Sim,0.42580139950678186,-0.060107236809753294
3515194,Espírito Santo do Turvo,Óbitos - ciclistas,4217,Sim,NA,NA
3515202,Estrela d'Oeste,Óbitos - ciclistas,9655,Não,0.6316510098679067,-0.036346307868422835
3515301,Estrela do Norte,Óbitos - ciclistas,2749,Não,0.23820954796444616,0.0886581742943861
3515350,Euclides da Cunha Paulista,Óbitos - ciclistas,7928,Não,0.6199399050080021,0.03757838610125073
3515400,Fartura,Óbitos - ciclistas,16984,Não,0.30667287853713887,-0.07724539037273889
3515509,Fernandópolis,Óbitos - ciclistas,73286,Sim,0.9074903344470572,-0.008993905695684368
3515608,Fernando Prestes,Óbitos - ciclistas,6066,Não,NA,NA
3515657,Fernão,Óbitos - ciclistas,1689,Não,0.37872274833793185,-0.06666383004770617
3515707,Ferraz de Vasconcelos,Óbitos - ciclistas,185622,Sim,0.12297912549683658,-0.11570643085877508
3515806,Flora Rica,Óbitos - ciclistas,1492,Não,NA,NA
3515905,Floreal,Óbitos - ciclistas,2756,Não,0.6292953413654911,-0.037035461137614537
3516002,Flórida Paulista,Óbitos - ciclistas,13171,Não,NA,NA
3516101,Florínia,Óbitos - ciclistas,3987,Sim,NA,NA
3516200,Franca,Óbitos - ciclistas,364331,Sim,0.7860199450117336,0.020008474802058335
3516309,Francisco Morato,Óbitos - ciclistas,171107,Sim,0.15238881197823714,0.10707423111957368
3516408,Franco da Rocha,Óbitos - ciclistas,149786,Sim,0.10116432457806607,-0.12195535189889027
3516507,Gabriel Monteiro,Óbitos - ciclistas,2811,Não,NA,NA
3516606,Gália,Óbitos - ciclistas,6435,Não,NA,NA
3516705,Garça,Óbitos - ciclistas,43115,Sim,0.41418060133573203,-0.061609917729997125
3516804,Gastão Vidigal,Óbitos - ciclistas,3235,Não,NA,NA
3516853,Gavião Peixoto,Óbitos - ciclistas,4797,Sim,NA,NA
3516903,General Salgado,Óbitos - ciclistas,10449,Não,0.10554884085234295,0.12168794373787634
3517000,Getulina,Óbitos - ciclistas,10355,Não,0.3484857490017159,-0.07062600325146011
3517109,Glicério,Óbitos - ciclistas,4173,Sim,0.46034676870980673,-0.05608226972267344
3517208,Guaiçara,Óbitos - ciclistas,11459,Não,NA,NA
3517307,Guaimbê,Óbitos - ciclistas,5606,Não,0.11834981273562829,-0.11745531960786325
3517406,Guaíra,Óbitos - ciclistas,40424,Sim,0.22485779892377855,-0.09064556370935017
3517505,Guapiaçu,Óbitos - ciclistas,22316,Sim,0.2004454243561126,-0.09617157889560526
3517604,Guapiara,Óbitos - ciclistas,17256,Sim,0.8323407505694547,0.016529490122682153
3517703,Guará,Óbitos - ciclistas,18790,Sim,0.89478697187026,0.010472664979037089
3517802,Guaraçaí,Óbitos - ciclistas,7486,Sim,NA,NA
3517901,Guaraci,Óbitos - ciclistas,10542,Não,0.18663228393404707,-0.09917694073609293
3518008,Guarani d'Oeste,Óbitos - ciclistas,1999,Não,NA,NA
3518107,Guarantã,Óbitos - ciclistas,6531,Não,0.13979578514300867,0.11110638341284361
3518206,Guararapes,Óbitos - ciclistas,31872,Sim,0.024572557116425135,0.16830026306730922
3518305,Guararema,Óbitos - ciclistas,32436,Sim,0.11542760122863178,-0.11774062962190669
3518404,Guaratinguetá,Óbitos - ciclistas,121710,Sim,0.890769599044095,0.010438578638090912
3518503,Guareí,Óbitos - ciclistas,15268,Sim,NA,NA
3518602,Guariba,Óbitos - ciclistas,38609,Sim,0.9604462851213468,0.004312273814897625
3518701,Guarujá,Óbitos - ciclistas,294973,Sim,0.47976075008488583,-0.05144672969203306
3518800,Guarulhos,Óbitos - ciclistas,1345364,Sim,0.019181024136007647,0.1668849613598003
3518859,Guatapará,Óbitos - ciclistas,7462,Não,0.9277081202098714,-0.007513404601219162
3518909,Guzolândia,Óbitos - ciclistas,4276,Não,NA,NA
3519006,Herculândia,Óbitos - ciclistas,9302,Não,NA,NA
3519055,Holambra,Óbitos - ciclistas,15596,Sim,0.8870988466073298,-0.011639716357535997
3519071,Hortolândia,Óbitos - ciclistas,247331,Sim,0.25426650686595775,0.08494783904619971
3519105,Iacanga,Óbitos - ciclistas,10633,Não,0.3182714424658921,0.07513404601219162
3519204,Iacri,Óbitos - ciclistas,6207,Não,NA,NA
3519253,Iaras,Óbitos - ciclistas,8257,Não,0.11834981273562829,-0.11745531960786325
3519303,Ibaté,Óbitos - ciclistas,33110,Sim,0.8236577921778118,0.017144363901253703
3519402,Ibirá,Óbitos - ciclistas,11934,Não,0.36353630832338846,-0.06878014211271272
3519501,Ibirarema,Óbitos - ciclistas,6461,Não,0.8798064377518815,0.012021447361950658
3519600,Ibitinga,Óbitos - ciclistas,61908,Sim,0.21758098283122784,-0.0923053716548049
3519709,Ibiúna,Óbitos - ciclistas,77651,Sim,0.5799122055642083,0.0417893870093059
3519808,Icém,Óbitos - ciclistas,7969,Sim,0.13674683971246215,0.11143836535814908
3519907,Iepê,Óbitos - ciclistas,7739,Sim,NA,NA
3520004,Igaraçu do Tietê,Óbitos - ciclistas,23430,Sim,0.021966669976307276,0.17118649625015112
3520103,Igarapava,Óbitos - ciclistas,26755,Sim,NA,NA
3520202,Igaratá,Óbitos - ciclistas,10904,Sim,0.7764469400088094,0.022221276682568722
3520301,Iguape,Óbitos - ciclistas,29881,Sim,0.12074515170163169,-0.11595480234501583
3520400,Ilhabela,Óbitos - ciclistas,36329,Sim,0.6794253753597326,-0.031280797797180654
3520426,Ilha Comprida,Óbitos - ciclistas,13955,Sim,0.10522024155689397,-0.12135970593354745
3520442,Ilha Solteira,Óbitos - ciclistas,26240,Sim,0.6915529936645575,0.030185916704283375
3520509,Indaiatuba,Óbitos - ciclistas,267796,Sim,0.6336377913907514,-0.035394059439226605
3520608,Indiana,Óbitos - ciclistas,5191,Não,0.5509749525416405,0.04550070939764072
3520707,Indiaporã,Óbitos - ciclistas,4109,Não,NA,NA
3520806,Inúbia Paulista,Óbitos - ciclistas,3671,Sim,NA,NA
3520905,Ipaussu,Óbitos - ciclistas,13933,Sim,0.13674683971246215,0.11143836535814908
3521002,Iperó,Óbitos - ciclistas,37999,Sim,0.3991778969217892,0.06345202899063648
3521101,Ipeúna,Óbitos - ciclistas,6999,Não,NA,NA
3521150,Ipiguá,Óbitos - ciclistas,7037,Sim,NA,NA
3521200,Iporanga,Óbitos - ciclistas,4091,Não,0.3487366601388051,-0.07089645417771925
3521309,Ipuã,Óbitos - ciclistas,14691,Sim,0.20839753901316008,-0.09429400145689537
3521408,Iracemápolis,Óbitos - ciclistas,22435,Sim,NA,NA
3521507,Irapuã,Óbitos - ciclistas,6946,Não,0.6071613683580759,0.03906970392633964
3521606,Irapuru,Óbitos - ciclistas,7145,Não,NA,NA
3521705,Itaberá,Óbitos - ciclistas,18258,Sim,0.7786872921142717,-0.021561369074488124
3521804,Itaí,Óbitos - ciclistas,25930,Sim,0.41418060133573203,0.061609917729997125
3521903,Itajobi,Óbitos - ciclistas,17420,Não,NA,NA
3522000,Itaju,Óbitos - ciclistas,3702,Não,NA,NA
3522109,Itanhaém,Óbitos - ciclistas,117435,Sim,0.1598575187525578,0.10154959641894053
3522158,Itaóca,Óbitos - ciclistas,3490,Não,NA,NA
3522208,Itapecerica da Serra,Óbitos - ciclistas,163928,Sim,0.6593956232242126,0.03321416304145341
3522307,Itapetininga,Óbitos - ciclistas,163774,Sim,0.7387472074606614,-0.025044213601189153
3522406,Itapeva,Óbitos - ciclistas,92324,Sim,0.9516255378383239,-0.00486924269827259
3522505,Itapevi,Óbitos - ciclistas,241924,Sim,0.09113568701838376,0.12624778735793982
3522604,Itapira,Óbitos - ciclistas,73919,Sim,0.8567920174425147,0.013718980069724737
3522653,Itapirapuã Paulista,Óbitos - ciclistas,4405,Não,NA,NA
3522703,Itápolis,Óbitos - ciclistas,40464,Sim,0.4674826445781202,0.05456273080039578
3522802,Itaporanga,Óbitos - ciclistas,14260,Sim,NA,NA
3522901,Itapuí,Óbitos - ciclistas,13984,Não,0.9588028587110455,0.004331187387301936
3523008,Itapura,Óbitos - ciclistas,4014,Não,0.8424453192562011,-0.015872340487549087
3523107,Itaquaquecetuba,Óbitos - ciclistas,382521,Sim,0.9152226408139934,-0.008150458828278449
3523206,Itararé,Óbitos - ciclistas,45327,Sim,0.29554605537318085,0.0784426160144684
3523305,Itariri,Óbitos - ciclistas,15762,Sim,0.9485250199570686,-0.005275667729115619
3523404,Itatiba,Óbitos - ciclistas,126403,Sim,0.7838978506183129,-0.02080447575124005
3523503,Itatinga,Óbitos - ciclistas,19427,Sim,0.9117030182222742,0.009016085521462994
3523602,Itirapina,Óbitos - ciclistas,16433,Sim,0.3463509216888616,0.07072050109267153
3523701,Itirapuã,Óbitos - ciclistas,5861,Não,NA,NA
3523800,Itobi,Óbitos - ciclistas,8210,Sim,0.8639276997001355,0.01352412828219449
3523909,Itu,Óbitos - ciclistas,174561,Sim,0.5012834705207019,0.049819301241355585
3524006,Itupeva,Óbitos - ciclistas,74119,Sim,0.07100526179076681,0.13497096566413694
3524105,Ituverava,Óbitos - ciclistas,38451,Sim,0.42332456426410037,0.06015538037919357
3524204,Jaborandi,Óbitos - ciclistas,6293,Sim,NA,NA
3524303,Jaboticabal,Óbitos - ciclistas,73467,Sim,0.675446848230436,-0.03139932153579621
3524402,Jacareí,Óbitos - ciclistas,249968,Sim,0.3707308132001771,-0.06599098888579463
3524501,Jaci,Óbitos - ciclistas,7878,Não,NA,NA
3524600,Jacupiranga,Óbitos - ciclistas,16254,Sim,0.8636947834620671,0.013236069297692098
3524709,Jaguariúna,Óbitos - ciclistas,61801,Sim,0.6517294222611791,0.03405042598821692
3524808,Jales,Óbitos - ciclistas,50017,Sim,0.2825865687622943,-0.08070112425022698
3524907,Jambeiro,Óbitos - ciclistas,6575,Não,NA,NA
3525003,Jandira,Óbitos - ciclistas,121988,Sim,0.9117030182222742,0.009016085521462994
3525102,Jardinópolis,Óbitos - ciclistas,46868,Sim,0.29756781431407625,0.07781380543193774
3525201,Jarinu,Óbitos - ciclistas,39531,Sim,0.28378273858335856,-0.08036758818660261
3525300,Jaú,Óbitos - ciclistas,137323,Sim,0.1379754182428819,0.11081429024925799
3525409,Jeriquara,Óbitos - ciclistas,3976,Não,NA,NA
3525508,Joanópolis,Óbitos - ciclistas,13095,Não,NA,NA
3525607,João Ramalho,Óbitos - ciclistas,4456,Não,0.03341299650537334,0.15928417754584623
3525706,José Bonifácio,Óbitos - ciclistas,37859,Sim,0.07685794168749949,0.13234183683422585
3525805,Júlio Mesquita,Óbitos - ciclistas,4308,Não,NA,NA
3525854,Jumirim,Óbitos - ciclistas,3123,Não,0.36353630832338846,-0.06878014211271272
3525904,Jundiaí,Óbitos - ciclistas,460313,Sim,0.4407724020905531,-0.056860931698271874
3526001,Junqueirópolis,Óbitos - ciclistas,20878,Sim,0.15567713513887965,0.10687375928283052
3526100,Juquiá,Óbitos - ciclistas,17255,Sim,0.89478697187026,0.010472664979037089
3526209,Juquitiba,Óbitos - ciclistas,28007,Sim,0.4432770342080009,-0.05819858178767998
3526308,Lagoinha,Óbitos - ciclistas,5182,Não,0.7120248789907961,0.028570212877588357
3526407,Laranjal Paulista,Óbitos - ciclistas,27009,Sim,0.06218420741883706,0.1397493255826764
3526506,Lavínia,Óbitos - ciclistas,9909,Não,0.06506401000750683,-0.13824664466243256
3526605,Lavrinhas,Óbitos - ciclistas,7328,Não,NA,NA
3526704,Leme,Óbitos - ciclistas,101316,Sim,0.16763844996330035,-0.10315999286526555
3526803,Lençóis Paulista,Óbitos - ciclistas,68395,Sim,0.4850877357059227,0.05241841520489338
3526902,Limeira,Óbitos - ciclistas,300728,Sim,0.2100046558902022,0.09155080766540342
3527009,Lindóia,Óbitos - ciclistas,7147,Sim,0.9095700148856819,0.009523404292529453
3527108,Lins,Óbitos - ciclistas,76729,Sim,0.6837687628758994,-0.0307684572182683
3527207,Lorena,Óbitos - ciclistas,87370,Sim,0.7241546549696888,0.02622324635971227
3527256,Lourdes,Óbitos - ciclistas,1968,Não,NA,NA
3527306,Louveira,Óbitos - ciclistas,54111,Sim,0.6054638825612835,0.03898068648571743
3527405,Lucélia,Óbitos - ciclistas,20372,Sim,NA,NA
3527504,Lucianópolis,Óbitos - ciclistas,2419,Não,NA,NA
3527603,Luís Antônio,Óbitos - ciclistas,12531,Sim,NA,NA
3527702,Luiziânia,Óbitos - ciclistas,4751,Não,0.7764469400088094,-0.022221276682568722
3527801,Lupércio,Óbitos - ciclistas,4017,Não,NA,NA
3527900,Lutécia,Óbitos - ciclistas,2699,Não,0.33432557577327604,-0.0730127662427258
3528007,Macatuba,Óbitos - ciclistas,17120,Não,0.7463305381897678,0.024645023108052198
3528106,Macaubal,Óbitos - ciclistas,7587,Não,0.41024551498144407,-0.06243120591769308
3528205,Macedônia,Óbitos - ciclistas,4048,Sim,NA,NA
3528304,Magda,Óbitos - ciclistas,3212,Não,NA,NA
3528403,Mairinque,Óbitos - ciclistas,51660,Sim,0.4994056660312098,-0.051091151288290296
3528502,Mairiporã,Óbitos - ciclistas,97399,Sim,0.9279710531047741,0.007218645645503228
3528601,Manduri,Óbitos - ciclistas,10092,Não,NA,NA
3528700,Marabá Paulista,Óbitos - ciclistas,4627,Não,0.32030416261919686,0.07512907830773234
3528809,Maracaí,Óbitos - ciclistas,12826,Não,0.42657486437015874,-0.060314893852686534
3528858,Marapoama,Óbitos - ciclistas,3392,Não,NA,NA
3528908,Mariápolis,Óbitos - ciclistas,3539,Sim,NA,NA
3529005,Marília,Óbitos - ciclistas,246627,Sim,0.08648077691675983,0.12757264572143068
3529104,Marinópolis,Óbitos - ciclistas,1870,Não,0.08843457506096046,0.12803687993289598
3529203,Martinópolis,Óbitos - ciclistas,25299,Sim,0.7332972502288411,-0.026453900812581813
3529302,Matão,Óbitos - ciclistas,80998,Sim,0.7614126671020081,0.022994420567160053
3529401,Mauá,Óbitos - ciclistas,429380,Sim,0.8298979293664097,0.016271348454789804
3529500,Mendonça,Óbitos - ciclistas,6369,Não,0.9095700148856819,-0.009523404292529453
3529609,Meridiano,Óbitos - ciclistas,4697,Não,NA,NA
3529658,Mesópolis,Óbitos - ciclistas,1988,Não,NA,NA
3529708,Miguelópolis,Óbitos - ciclistas,19655,Sim,0.42332456426410037,0.06015538037919357
3529807,Mineiros do Tietê,Óbitos - ciclistas,11349,Não,NA,NA
3529906,Miracatu,Óbitos - ciclistas,18679,Sim,0.97656647465237445,-0.002544945607221836
3530003,Mira Estrela,Óbitos - ciclistas,3199,Não,NA,NA
3530102,Mirandópolis,Óbitos - ciclistas,28737,Sim,NA,NA
3530201,Mirante do Paranapanema,Óbitos - ciclistas,16069,Não,NA,NA
3530300,Mirassol,Óbitos - ciclistas,65485,Sim,1,6.143207333835296e-4
3530409,Mirassolândia,Óbitos - ciclistas,4771,Sim,0.14757323088385482,-0.10899007134783706
3530508,Mococa,Óbitos - ciclistas,69324,Sim,0.26834454056588686,0.08278035617648839
3530607,Mogi das Cruzes,Óbitos - ciclistas,468120,Sim,0.28302830246397676,-0.07851993776502506
3530706,Mogi Guaçu,Óbitos - ciclistas,159735,Sim,0.5338255241114658,-0.0460247295254408
3530805,Moji Mirim,Óbitos - ciclistas,95534,Sim,0.8704664147753287,0.012436041133915634
3530904,Mombuca,Óbitos - ciclistas,3815,Não,NA,NA
3531001,Monções,Óbitos - ciclistas,1954,Sim,NA,NA
3531100,Mongaguá,Óbitos - ciclistas,64519,Sim,0.0314529156974096,0.16068500904299549
3531209,Monte Alegre do Sul,Óbitos - ciclistas,8873,Sim,0.3589495517331251,0.06912332233121628
3531308,Monte Alto,Óbitos - ciclistas,48725,Sim,0.284131873595201,-0.08036420578712673
